"id","timestamp","location","aqi","pm25","pm10","co","so2","no2","o3"
"11797","2025-11-27 14:27:15.187132+00","Hai Phong","97","34","50","426","9","25","27"
"11798","2025-11-27 14:27:17.836848+00","Ho Chi Minh","84","27","35","390","6","29","25"
"11799","2025-11-27 14:27:20.430308+00","Hanoi","68","18","42","254","6","14","41"
"11800","2025-11-27 14:27:23.767774+00","Hung Yen","73","21","30","262","7","13","43"
"11801","2025-11-27 14:27:26.225171+00","Hoa Binh Province","73","21","48","225","6","14","41"
"11802","2025-11-27 14:27:29.569448+00","Khanh Hoa","69","19","26","188","1","6","50"
"11803","2025-11-27 14:27:32.934136+00","Lam Dong","28","5","7","216","1","10","40"
"11804","2025-11-27 14:27:37.130609+00","Lang Son","89","30","52","459","7","20","27"
"11805","2025-11-27 14:27:39.671912+00","Lang Son Province","73","21","47","228","9","7","27"
"11806","2025-11-27 14:27:43.043857+00","Lao Cai","53","10","20","149","1","2","46"
"11807","2025-11-27 14:27:45.640893+00","Long An","82","26","32","320","5","16","50"
"11808","2025-11-27 14:27:48.976131+00","Nghe An","70","19","41","688","9","24","36"
"11809","2025-11-27 14:27:56.719468+00","Ninh Binh","107","38","64","700","11","31","22"
"11810","2025-11-27 14:28:01.725508+00","Ninh Thuan","81","25","35","215","2","16","51"
"11811","2025-11-27 14:28:04.273023+00","Phu Tho","60","14","24","353","3","5","36"
"11812","2025-11-27 14:28:07.736463+00","Quang Binh Province","77","23","54","526","6","19","48"
"11813","2025-11-27 14:28:10.256496+00","Quang Nam","79","24","35","233","3","7","61"
"11814","2025-11-27 14:28:14.542137+00","Quang Ngai","73","21","32","222","3","9","64"
"11815","2025-11-27 14:28:17.953352+00","Quang Ninh","81","25","42","342","7","16","32"
"11816","2025-11-27 14:28:21.217281+00","Quang Ninh Province","64","16","32","238","5","3","44"
"11817","2025-11-27 14:28:23.48316+00","Quang Tri","64","16","32","238","5","3","44"
"11818","2025-11-27 14:28:28.043488+00","Son La","115","41","56","610","8","26","20"
"11819","2025-11-27 14:28:30.865839+00","Tay Ninh","66","17","25","276","4","13","50"
"11820","2025-11-27 14:28:33.389144+00","Thai Binh","117","42","54","392","11","25","26"
"11821","2025-11-27 14:28:36.54952+00","Thai Binh Province","117","42","55","382","10","25","25"
"11822","2025-11-27 14:28:39.965266+00","Thua Thien Hue","81","25","46","243","3","5","62"
"11823","2025-11-27 14:28:43.370301+00","Tra Vinh","84","27","35","270","4","6","77"
"11824","2025-11-27 14:28:45.906442+00","Tuyen Quang Province","69","19","25","348","5","8","44"
"11825","2025-11-27 14:28:48.465387+00","Vinh Long","77","23","29","253","4","11","56"
"11826","2025-11-27 14:28:54.73088+00","Vinh Phuc","144","53","55","712","12","39","17"
"11827","2025-11-27 15:26:55.134367+00","Ba Ria Vung Tau","79","24","38","264","3","10","66"
"11828","2025-11-27 15:26:57.349398+00","Bac Giang","66","17","41","227","11","7","27"
"11829","2025-11-27 15:26:59.546388+00","Bac Ninh","59","14","20","261","8","10","34"
"11830","2025-11-27 15:27:01.747883+00","Binh Dinh","74","21","32","207","2","5","55"
"11831","2025-11-27 15:27:03.945805+00","Binh Duong","70","19","27","262","3","12","48"
"11832","2025-11-27 15:27:06.252898+00","Can Tho","71","20","30","243","3","11","55"
"11833","2025-11-27 15:27:08.459134+00","Cao Bang","80","24","48","406","2","4","41"
"11834","2025-11-27 15:27:10.948076+00","Da Nang","83","26","48","288","4","10","60"
"11835","2025-11-27 15:27:14.331464+00","Gia Lai","85","28","30","333","5","23","50"
"11836","2025-11-27 15:27:16.58275+00","Ha Nam","79","24","39","298","7","15","42"
"11837","2025-11-27 15:27:18.765584+00","Ha Nam Province","82","26","37","307","8","17","39"
"11838","2025-11-27 15:27:20.97336+00","Ha Noi","77","23","38","216","5","10","48"
"11839","2025-11-27 15:27:23.165424+00","Hai Duong","63","16","42","223","11","8","39"
"11840","2025-11-27 15:27:25.369106+00","Hai Phong","62","15","41","199","7","6","45"
"11841","2025-11-27 15:27:27.627947+00","Ho Chi Minh","72","20","32","245","4","12","56"
"11842","2025-11-27 15:27:29.811815+00","Hanoi","68","18","42","254","6","14","41"
"11843","2025-11-27 15:27:31.991139+00","Hung Yen","73","21","30","262","7","13","43"
"11844","2025-11-27 15:27:34.204871+00","Hoa Binh Province","73","21","48","225","6","14","41"
"11845","2025-11-27 15:27:36.423476+00","Khanh Hoa","69","19","26","188","1","6","50"
"11846","2025-11-27 15:27:38.667985+00","Lam Dong","22","4","6","164","1","6","41"
"11847","2025-11-27 15:27:40.864504+00","Lang Son","69","19","47","232","6","4","30"
"11848","2025-11-27 15:27:43.046446+00","Lang Son Province","73","21","47","228","9","7","27"
"11849","2025-11-27 15:27:45.237333+00","Lao Cai","53","10","20","149","1","2","46"
"11850","2025-11-27 15:27:47.533396+00","Long An","82","26","32","320","5","16","50"
"11851","2025-11-27 15:27:49.723377+00","Nghe An","70","19","41","688","9","24","36"
"11852","2025-11-27 15:27:51.899515+00","Ninh Binh","77","23","37","219","5","9","47"
"11853","2025-11-27 15:27:54.066281+00","Ninh Thuan","71","20","26","179","1","7","50"
"11854","2025-11-27 15:27:56.270848+00","Phu Tho","60","14","24","353","3","5","36"
"11855","2025-11-27 15:27:58.535052+00","Quang Binh Province","77","23","54","526","6","19","48"
"11856","2025-11-27 15:28:00.714914+00","Quang Nam","79","24","35","233","3","7","61"
"11857","2025-11-27 15:28:02.910899+00","Quang Ngai","88","29","53","219","3","6","35"
"11858","2025-11-27 15:28:05.106198+00","Quang Ninh","59","14","35","215","6","5","44"
"11859","2025-11-27 15:28:07.309956+00","Quang Ninh Province","64","16","32","238","5","3","44"
"11860","2025-11-27 15:28:09.556399+00","Quang Tri","64","16","32","238","5","3","44"
"11861","2025-11-27 15:28:11.754141+00","Son La","75","22","26","323","6","7","45"
"11862","2025-11-27 15:28:13.944565+00","Tay Ninh","66","17","25","276","4","13","50"
"11863","2025-11-27 15:28:16.125583+00","Thai Binh","62","15","27","191","5","10","47"
"11864","2025-11-27 15:28:18.30537+00","Thai Binh Province","62","15","25","185","6","10","48"
"11865","2025-11-27 15:28:20.551682+00","Thua Thien Hue","81","25","46","243","3","5","62"
"11866","2025-11-27 15:28:22.761097+00","Tra Vinh","84","27","35","270","4","6","77"
"11867","2025-11-27 15:28:24.93942+00","Tuyen Quang Province","69","19","25","348","5","8","44"
"11868","2025-11-27 15:28:27.12581+00","Vinh Long","77","23","29","253","4","11","56"
"11869","2025-11-27 15:28:29.317321+00","Vinh Phuc","79","24","26","273","6","9","53"
"11870","2025-11-27 16:32:12.466747+00","Ba Ria Vung Tau","89","30","39","296","4","14","46"
"11871","2025-11-27 16:32:20.572254+00","Bac Giang","101","35","49","457","7","22","18"
"11872","2025-11-27 16:32:22.892939+00","Bac Ninh","59","14","20","261","8","10","34"
"11873","2025-11-27 16:32:29.573756+00","Binh Dinh","78","24","36","329","6","26","49"
"11874","2025-11-27 16:32:43.47575+00","Binh Duong","78","24","34","265","4","15","28"
"11875","2025-11-27 16:32:53.490785+00","Can Tho","84","27","39","293","3","16","30"
"11876","2025-11-27 16:32:55.789548+00","Cao Bang","80","24","48","406","2","4","41"
"11877","2025-11-27 16:32:59.348653+00","Da Nang","83","26","48","288","4","10","60"
"11878","2025-11-27 16:33:01.621825+00","Gia Lai","75","22","28","302","4","21","53"
"11879","2025-11-27 16:33:03.945758+00","Ha Nam","79","24","39","298","7","15","42"
"11880","2025-11-27 16:33:10.215564+00","Ha Nam Province","122","44","69","651","11","27","18"
"11881","2025-11-27 16:33:12.524979+00","Ha Noi","77","23","38","216","5","10","48"
"11882","2025-11-27 16:33:16.834129+00","Hai Duong","116","42","57","458","8","23","23"
"11883","2025-11-27 16:33:19.103673+00","Hai Phong","62","15","41","199","7","6","45"
"11884","2025-11-27 16:33:21.413478+00","Ho Chi Minh","72","20","32","245","4","12","56"
"11885","2025-11-27 16:33:23.753491+00","Hanoi","68","18","42","254","6","14","41"
"11886","2025-11-27 16:33:26.007176+00","Hung Yen","73","21","30","262","7","13","43"
"11887","2025-11-27 16:33:31.521953+00","Hoa Binh Province","90","30","63","698","13","34","14"
